beer,link,score,style
Lhasa Beer (Export),/beer/lhasa-beer-export/112805/,2.46,Pale Lager
Lhasa Beer 11P,/beer/lhasa-beer-11p/47138/,2.08,Pale Lager
Lhasa Beer 10P,/beer/lhasa-beer-10p/153472/,1.96,Pale Lager
Tibet Green Barley 10�P,/beer/tibet-green-barley-10p/144487/,1.82,Pale Lager
