beer,link,score,style
Tonga Outrigger,/beer/tonga-outrigger/251410/,2.70,Pale Lager
Ikale Gold,/beer/ikale-gold/88008/,2.42,Pale Lager
Kingdom Lager ,/beer/kingdom-lager/224288/,2.41,Pale Lager
Royal All Malt Premium Beer,/beer/royal-all-malt-premium-beer/23709/,2.05,Pale Lager
Royal Ikale (Export Beer),/beer/royal-ikale-export-beer/23710/,1.74,Pale Lager
Kingdom Gold,/beer/kingdom-gold/241390/,n/a,Pale Lager
Royal Bitter,/beer/royal-bitter/117308/,n/a,Bitter
