beer,link,score,style
Laurentina Preta,/beer/laurentina-preta/32686/,2.83,Dunkel/Tmav�
Raiz,/beer/raiz/150337/,2.83,Pale Lager
Laurentina Premium,/beer/laurentina-premium/109396/,2.29,Premium Lager
Manica,/beer/manica/32684/,2.23,Pale Lager
Impala,/beer/impala/200392/,2.18,Specialty Grain
Laurentina Clara,/beer/laurentina-clara/32685/,1.98,Pale Lager
2M,/beer/2m/43471/,1.78,Pale Lager
Mac Mahon ,/beer/mac-mahon/300857/,n/a,Pale Lager
