beer,link,score,style
N�gola Cerveja Superior,/beer/ngola-cerveja-superior/148374/,2.70,Pale Lager
Nocal Cerveja Internacional,/beer/nocal-cerveja-internacional/14078/,2.14,Pale Lager
Eka,/beer/eka/70816/,1.94,Pilsener
Nova Cuca,/beer/nova-cuca/59433/,1.82,Pale Lager
Cerveja Tchizo,/beer/cerveja-tchizo/200390/,n/a,Pale Lager
Bela Beer,/beer/bela-beer/410770/,n/a,Pale Lager
Refriango Cerveja Tigra,/beer/refriango-cerveja-tigra/410771/,n/a,Pale Lager
