beer,link,score,style
Strela Preta,/beer/strela-preta/144350/,2.58,Dunkel/Tmav�
Strela Kriola,/beer/strela-kriola/302469/,2.28,Pilsener
Strela Ego,/beer/strela-ego/144329/,2.15,Malt Liquor
Strela,/beer/strela/69490/,1.97,Pale Lager
Coral (Cape Verde),/beer/coral-cape-verde/60566/,1.69,Pale Lager
