beer,link,score,style
2SIX8 Goat Farm Pale Ale ,/beer/2six8-goat-farm-pale-ale/547267/,3.17,American Pale Ale
Wadadli ,/beer/wadadli/7979/,2.13,Pale Lager
Wadadli Gold,/beer/wadadli-gold/103599/,2.07,Premium Lager
