beer,link,score,style
Libs Lager Beer,/beer/libs-lager-beer/234464/,2.64,Pale Lager
Beaufort Lager (Benin),/beer/beaufort-lager-benin/520255/,2.22,Pale Lager
Castel Beer (Benin),/beer/castel-beer-benin/234009/,2.02,Pale Lager
La B�ninoise,/beer/la-beninoise/13170/,1.89,Pale Lager
Pils 27,/beer/pils-27/14077/,n/a,Pale Lager
