beer,link,score,style
Asmara Non-Alcoholic Malt Beverage,/beer/asmara-non-alcoholic-malt-beverage/85935/,2.31,Low Alcohol
Asmara Lager Beer,/beer/asmara-lager-beer/13984/,2.06,Pale Lager
Tella,/beer/tella/390255/,n/a,Traditional Ale
Asmara Extra Stout,/beer/asmara-extra-stout/39961/,n/a,Stout
Golden Star,/beer/golden-star/39962/,n/a,Pilsener
