beer,link,score,style
Tiltman Lager Beer,/beer/tiltman-lager-beer/11179/,2.39,Pale Lager
Wadadli Premium Gold,/beer/wadadli-premium-gold/560185/,2.29,Premium Lager
Hairoun,/beer/hairoun/11595/,2.03,Pale Lager
Wadadli Antigua Lager Beer,/beer/wadadli-antigua-lager-beer/199140/,1.99,Pale Lager
KREW Duppy Conqueror,/beer/krew-duppy-conqueror/405480/,n/a,Brown Ale
KREW IslePA,/beer/krew-islepa/405482/,n/a,India Pale Ale (IPA)
