beer,link,score,style
Castel Beer (Niger),/beer/castel-beer-niger/141004/,2.65,Pale Lager
BN Special F�tes,/beer/bn-special-fetes/472524/,2.56,Brown Ale
Beaufort Lager Blond (Niger),/beer/beaufort-lager-blond-niger/140843/,2.52,Pale Lager
Flag Sp�ciale (Niger),/beer/flag-speciale-niger/84597/,1.82,Pale Lager
Bi�re Niger,/beer/biere-niger/48679/,1.68,Pale Lager
