beer,link,score,style
Beaufort (Mali),/beer/beaufort-mali/213993/,2.29,Pale Lager
Castel Beer (Mali),/beer/castel-beer-mali/14261/,1.83,Pale Lager
Flag Sp�ciale (Mali),/beer/flag-speciale-mali/59429/,1.65,Pale Lager
