beer,link,score,style
Parbo Bier Radler,/beer/parbo-bier-radler/557897/,2.92,Radler/Shandy
Parbo Power Stout,/beer/parbo-power-stout/14264/,2.83,Foreign Stout
Parbo Stout,/beer/parbo-stout/98586/,2.72,Foreign Stout
Parbo Bier (Belgium),/beer/parbo-bier-belgium/31464/,2.20,Pale Lager
Sranan Biri,/beer/sranan-biri/254307/,2.00,Pale Lager
Parbo Chiller Lime,/beer/parbo-chiller-lime/228123/,1.99,Radler/Shandy
Parbo Bier / Djogo Bier,/beer/parbo-bier-djogo-bier/10800/,1.93,Pale Lager
Djogo Chiller Lime,/beer/djogo-chiller-lime/121940/,n/a,Fruit Beer
