beer,link,score,style
Guinness Foreign Extra Stout (Seychelles) ,/beer/guinness-foreign-extra-stout-seychelles/352317/,3.03,Foreign Stout
Seybrew Festive Lager,/beer/seybrew-festive-lager/491783/,2.64,Pale Lager
Celebration Special (Seychelles),/beer/celebration-special-seychelles/123364/,2.52,English Strong Ale
SeyBrew Lager,/beer/seybrew-lager/14732/,1.97,Pale Lager
